date,Ahvaz,Arak,Ardabil,Bandar `Abbas,Bandar-e Bushehr,Birjand,Bojnurd,Esfahan
16-12-1922 00:00,41.79999924,48.90000153,52.90000153,25.20000076,20.5,19.70000076,27.10000038,21.5
16-01-1923 00:00,75.70000458,53.40000153,25.70000076,38.90000153,135.5,31.70000076,30,20.80000114
15-02-1923 00:00,32.29999924,79.30000305,30.60000038,45.60000229,9.699999809,35.20000076,59.10000229,22
16-03-1923 00:00,32.29999924,65.09999847,61.20000076,35.20000076,34.5,38.90000153,104,20.80000114
16-04-1923 00:00,27.10000038,82.90000153,110.0999985,12.90000057,18.89999962,36.60000229,60.29999924,33.60000229
16-05-1923 00:00,6.099999905,46.60000229,12.69999981,5.200000286,0.100000001,9.900000572,13.60000038,22.89999962
16-06-1923 00:00,0,4.900000095,63.5,0.200000003,0,1.200000048,10.90000057,0.900000036
16-07-1923 00:00,0,0.200000003,65.20000458,0.900000036,0,0.600000024,0.100000001,0
16-08-1923 00:00,0,2.200000048,128.6000061,2.600000143,0,0.699999988,0.100000001,0.200000003
16-09-1923 00:00,0.100000001,0.200000003,20.30000114,0.699999988,0,0,0.100000001,0
16-10-1923 00:00,5.900000095,20.30000114,68.5,1.5,7.300000191,2.900000095,8.100000381,4.5
16-11-1923 00:00,36.40000153,14.10000038,13.30000019,5.5,93.40000153,8.100000381,12.90000057,3.400000095
16-12-1923 00:00,50.79999924,39.5,28.89999962,25.20000076,86.20000458,18.60000038,5.5,12
16-01-1924 00:00,95.09999847,116.9000015,56.29999924,38.90000153,196.6000061,31.60000038,37.79999924,40.90000153
15-02-1924 00:00,38.79999924,68.59999847,56.79999924,45.60000229,35.60000229,36,59.70000076,21
16-03-1924 00:00,27.70000076,76.70000458,59.20000076,35.20000076,1.399999976,37.29999924,86,31.5
16-04-1924 00:00,12.60000038,54.70000076,55.60000229,12.90000057,0,37.40000153,82.20000458,10.69999981
16-05-1924 00:00,3.299999952,23.70000076,30.80000114,5.200000286,0,10.90000057,54.20000076,4.800000191
16-06-1924 00:00,0,2.5,19.70000076,0.200000003,0,1.399999976,42.5,0.600000024
16-07-1924 00:00,0,0.200000003,34.79999924,0.900000036,0,0.600000024,0.100000001,0
16-08-1924 00:00,0,6.800000191,32.40000153,2.600000143,0,0.699999988,4.800000191,0.600000024
16-09-1924 00:00,0.200000003,0.100000001,42.10000229,0.699999988,0,0,0.100000001,0
16-10-1924 00:00,7.5,12.69999981,155.1000061,1.5,24,2.400000095,6.599999905,1.200000048
16-11-1924 00:00,16.89999962,16.89999962,71.09999847,5.5,0,8,4.599999905,2
16-12-1924 00:00,63.40000153,54.79999924,71.09999847,25.20000076,62.29999924,20.39999962,27.70000076,28.5
16-01-1925 00:00,54.20000076,21.60000038,20.60000038,38.90000153,52.40000153,30.80000114,29.30000114,8.5
15-02-1925 00:00,29.20000076,23.20000076,2.900000095,45.60000229,18.60000038,33.10000229,15.80000019,5.900000095
16-03-1925 00:00,18.20000076,21,23.70000076,35.20000076,0,35.5,17,3.600000143
16-04-1925 00:00,18.20000076,66.59999847,23.89999962,12.90000057,0.200000003,32.20000076,33.5,27.70000076
16-05-1925 00:00,6.599999905,11.30000019,20.39999962,5.200000286,6.599999905,9.699999809,20.5,0.800000012
16-06-1925 00:00,0,0.5,5.200000286,0.200000003,0,1.200000048,0.200000003,0
16-07-1925 00:00,0,0.200000003,30.80000114,0.900000036,0,0.600000024,26.70000076,0
16-08-1925 00:00,0,0.200000003,11.69999981,2.600000143,0,0.900000036,12,0
16-09-1925 00:00,0.100000001,0.200000003,38.70000076,0.699999988,0,0,4.800000191,0
16-10-1925 00:00,13.69999981,48.10000229,85.30000305,1.5,6.599999905,2.799999952,24.70000076,16
16-11-1925 00:00,36.60000229,35.40000153,37.29999924,5.5,83.30000305,8.400000572,11.90000057,9.5
16-12-1925 00:00,32,13.5,42.90000153,25.20000076,0,18.30000114,0.800000012,0.699999988
16-01-1926 00:00,66.20000458,92.30000305,37.60000229,38.90000153,69.40000153,31,29.39999962,30.60000038
15-02-1926 00:00,57.29999924,109,67,45.60000229,44,34.79999924,61.10000229,47.40000153
16-03-1926 00:00,27,25.20000076,40.60000229,35.20000076,31.5,37.10000229,98,4.599999905
16-04-1926 00:00,18.39999962,91.59999847,56.70000076,12.90000057,0.200000003,35.10000229,51.70000076,33.60000229
16-05-1926 00:00,5.5,34.5,46.79999924,5.200000286,0.100000001,10.10000038,18,17.60000038
16-06-1926 00:00,0,8.699999809,45.5,0.200000003,0,1.200000048,53.79999924,1.600000024
16-07-1926 00:00,0,0.200000003,48.5,0.900000036,0,0.600000024,0.800000012,0
16-08-1926 00:00,0,0.200000003,13,2.600000143,0,0.699999988,0.200000003,0
16-09-1926 00:00,0.100000001,0.100000001,63.90000153,0.699999988,0,0,6.300000191,0
16-10-1926 00:00,3.400000095,3.600000143,28.20000076,1.5,0,2.299999952,0.699999988,0
16-11-1926 00:00,50.90000153,41.20000076,23.39999962,5.5,29.10000038,8.400000572,7.900000095,24.5
16-12-1926 00:00,48.10000229,35,38.79999924,25.20000076,56.10000229,19.30000114,12.19999981,13.19999981
16-01-1927 00:00,41.90000153,16.39999962,39.29999924,38.90000153,3.200000048,29.70000076,16.5,4.5
15-02-1927 00:00,36.10000229,43.79999924,37.40000153,45.60000229,30,33.29999924,26.5,14.80000019
16-03-1927 00:00,22.60000038,35.20000076,45.70000076,35.20000076,1.200000048,35.90000153,26.60000038,13.90000057
16-04-1927 00:00,21.20000076,71.09999847,77.20000458,12.90000057,0.300000012,33.20000076,49,36.60000229
16-05-1927 00:00,3.100000143,12.19999981,52.10000229,5.200000286,0,10.30000019,34.20000076,1.800000072
16-06-1927 00:00,0,1.200000048,14.19999981,0.200000003,0,1.200000048,2.100000143,0.100000001
16-07-1927 00:00,0,0.900000036,30.10000038,0.900000036,0,0.600000024,5.400000095,0.200000003
16-08-1927 00:00,0,0.200000003,17.80000114,2.600000143,0,0.699999988,1.399999976,0
16-09-1927 00:00,0.100000001,0.100000001,74.09999847,0.699999988,0,0,4.400000095,0
16-10-1927 00:00,3.400000095,3.799999952,41.79999924,1.5,0,2.299999952,7.599999905,0
16-11-1927 00:00,21.60000038,26.89999962,145.9000092,5.5,16.5,8,16.5,5.400000095
16-12-1927 00:00,56,44.70000076,40.70000076,25.20000076,125.5,20.60000038,43.40000153,12.10000038
16-01-1928 00:00,80.30000305,51.20000076,25.89999962,38.90000153,78.30000305,32.40000153,38.20000076,27.60000038
15-02-1928 00:00,28.80000114,56.20000076,63.60000229,45.60000229,1.899999976,33.40000153,44.90000153,15.40000057
16-03-1928 00:00,17.89999962,31.20000076,74.5,35.20000076,2.5,36.20000076,57.70000076,4.700000286
16-04-1928 00:00,13.69999981,53.79999924,33.20000076,12.90000057,0,32.5,39.20000076,13.19999981
16-05-1928 00:00,3.100000143,15.5,43.70000076,5.200000286,0,10.19999981,66,2.5
16-06-1928 00:00,0,3.299999952,16.20000076,0.200000003,0,1.200000048,6.599999905,1.5
16-07-1928 00:00,0,0.300000012,25.70000076,0.900000036,0,0.699999988,39.40000153,0
16-08-1928 00:00,0,0.400000006,93.59999847,2.600000143,0,0.699999988,7.5,0
16-09-1928 00:00,0.100000001,0.100000001,37.20000076,0.699999988,0,0,0.600000024,0
16-10-1928 00:00,3.400000095,4.099999905,73,1.5,0,2.299999952,11,0.100000001
16-11-1928 00:00,32.60000229,27.60000038,61.70000076,5.5,68.90000153,8,7,6.700000286
16-12-1928 00:00,42.70000076,35.90000153,85.90000153,25.20000076,76.90000153,20.5,23.89999962,11.90000057
16-01-1929 00:00,73.40000153,72.59999847,63,38.90000153,52.20000076,30.60000038,15.30000019,30.80000114
15-02-1929 00:00,75.40000153,78.09999847,67.90000153,45.60000229,98.20000458,36.29999924,42.70000076,39.5
16-03-1929 00:00,18.70000076,27.39999962,72.09999847,35.20000076,2.400000095,35.90000153,38.20000076,5.900000095
16-04-1929 00:00,12.5,14.5,30,12.90000057,0,32,6,2.200000048
16-05-1929 00:00,4,29.5,28.70000076,5.200000286,0,10.19999981,25,9.5
16-06-1929 00:00,0,2.600000143,41,0.200000003,0,1.200000048,7.400000095,0.300000012
16-07-1929 00:00,0,0.200000003,12.10000038,0.900000036,0,0.600000024,26.10000038,0
16-08-1929 00:00,0,0.200000003,4.5,2.600000143,0,0.699999988,0.100000001,0
16-09-1929 00:00,0.100000001,0.100000001,40.5,0.699999988,0,0,0.300000012,0
16-10-1929 00:00,7.200000286,20.89999962,31.10000038,1.5,0.100000001,2.5,8.600000381,9.100000381
16-11-1929 00:00,29.5,29.39999962,58.79999924,5.5,10.80000019,8,7.5,13.5
16-12-1929 00:00,80.90000153,49.60000229,60.29999924,25.20000076,207.5,20.10000038,17.60000038,31.39999962
16-01-1930 00:00,106.5,84.09999847,41.90000153,38.90000153,130.1999969,33.79999924,23.30000114,49.40000153
15-02-1930 00:00,49.79999924,80.20000458,71.5,45.60000229,10.19999981,31.80000114,28,40.90000153
16-03-1930 00:00,32.29999924,59.5,24.20000076,35.20000076,6.800000191,37.29999924,47.29999924,32.90000153
16-04-1930 00:00,16.39999962,54.60000229,59.40000153,12.90000057,1.800000072,34.70000076,90,20.70000076
16-05-1930 00:00,4.800000191,59.10000229,32.40000153,5.200000286,0,10.80000019,34.10000229,17.89999962
16-06-1930 00:00,0,3.600000143,34,0.200000003,0,1.200000048,14.40000057,1.800000072
16-07-1930 00:00,0,2.100000143,3.100000143,0.900000036,0,0.600000024,0.400000006,2.700000048
16-08-1930 00:00,0,0.200000003,24.89999962,2.600000143,0,0.699999988,0.100000001,0
16-09-1930 00:00,0.100000001,0.300000012,46.60000229,0.699999988,0,0,9.800000191,0
16-10-1930 00:00,4.900000095,13.60000038,113,1.5,0,2.400000095,10.30000019,4.099999905
16-11-1930 00:00,20.10000038,22.89999962,42.79999924,5.5,2.100000143,8.199999809,11.80000019,5.599999905
16-12-1930 00:00,41.90000153,38,61.5,25.20000076,86.5,19.30000114,23.70000076,10.10000038
16-01-1931 00:00,74.09999847,59.5,63.5,38.90000153,103.9000015,33.90000153,45.40000153,28.39999962
15-02-1931 00:00,61.70000076,104.4000015,34.5,45.60000229,101.2000046,34.10000229,23.39999962,42.10000229
16-03-1931 00:00,19.39999962,27.60000038,43.79999924,35.20000076,0,36.90000153,49.10000229,16.30000114
16-04-1931 00:00,17.39999962,47.90000153,85.30000305,12.90000057,6.400000095,35.40000153,75.30000305,18.60000038
16-05-1931 00:00,3.600000143,38.70000076,81,5.200000286,0,11.19999981,68.90000153,8.900000572
16-06-1931 00:00,0,2.700000048,38.10000229,0.200000003,0,1.200000048,23.20000076,0.800000012
16-07-1931 00:00,0,0.400000006,36.5,0.900000036,0,1,20.10000038,0.100000001
16-08-1931 00:00,0,0.900000036,43.5,2.600000143,0,0.699999988,6,0.100000001
16-09-1931 00:00,0.100000001,0.100000001,17.39999962,0.699999988,0,0,0.100000001,0
16-10-1931 00:00,3.400000095,3.600000143,94.40000153,1.5,0,2.299999952,6.900000095,0
16-11-1931 00:00,28.5,44.10000229,127.9000015,5.5,2.200000048,9.5,24.10000038,17.60000038
16-12-1931 00:00,38.90000153,44.5,54.29999924,25.20000076,5.200000286,20.20000076,55.20000076,14.90000057
16-01-1932 00:00,56.60000229,55.60000229,53,38.90000153,7.200000286,34.60000229,43.60000229,23.60000038
15-02-1932 00:00,22.89999962,16.60000038,51.5,45.60000229,0,31.70000076,23.10000038,2.100000143
16-03-1932 00:00,24.89999962,41.20000076,77.30000305,35.20000076,21.10000038,38.40000153,71.30000305,14.10000038
16-04-1932 00:00,13.60000038,51,55.5,12.90000057,0,33.5,54.29999924,12.5
16-05-1932 00:00,2.900000095,14.10000038,50.90000153,5.200000286,3.700000048,10.60000038,26.39999962,1.100000024
16-06-1932 00:00,0,6.099999905,31.60000038,0.200000003,0,1.200000048,5.900000095,0.800000012
16-07-1932 00:00,0,7.800000191,40.90000153,0.900000036,0,0.600000024,28.30000114,2.400000095
16-08-1932 00:00,0,0.400000006,67.20000458,2.600000143,0,0.699999988,1.200000048,0
16-09-1932 00:00,0.100000001,0.600000024,65.5,0.699999988,0,0,6.400000095,0
16-10-1932 00:00,3.5,6.200000286,33.79999924,1.5,0,2.400000095,12.19999981,0.5
16-11-1932 00:00,18,16.80000114,136.8000031,5.5,0.699999988,8.100000381,13.19999981,2.900000095
16-12-1932 00:00,49.79999924,21.20000076,65.59999847,25.20000076,217.1999969,19.20000076,14.40000057,2.700000048
16-01-1933 00:00,56.5,47.5,68.90000153,38.90000153,39.79999924,30.70000076,19.39999962,18.10000038
15-02-1933 00:00,34.79999924,23.80000114,37.10000229,45.60000229,41.90000153,32.29999924,22.20000076,4.700000286
16-03-1933 00:00,32.5,46.29999924,87.20000458,35.20000076,21.30000114,37.90000153,83.59999847,18.30000114
16-04-1933 00:00,14.60000038,52.10000229,30.30000114,12.90000057,9.100000381,33.90000153,54.5,9.800000191
16-05-1933 00:00,2.900000095,8.100000381,26.20000076,5.200000286,0.5,10.30000019,31.80000114,0.200000003
16-06-1933 00:00,0,0.5,65.09999847,0.200000003,0,1.200000048,10.69999981,0
16-07-1933 00:00,0,0.200000003,21.5,0.900000036,0,0.600000024,1.100000024,0
16-08-1933 00:00,0,0.200000003,17.5,2.600000143,0,0.800000012,3.100000143,0
16-09-1933 00:00,0.100000001,0.100000001,22.30000114,0.699999988,0,0,0.800000012,0
16-10-1933 00:00,3.5,4,73.30000305,1.5,0,2.299999952,5,0.200000003
16-11-1933 00:00,18.20000076,11.19999981,74.30000305,5.5,4.700000286,9.100000381,26.60000038,0.900000036
16-12-1933 00:00,33.70000076,57.60000229,48.29999924,25.20000076,1.300000072,19.39999962,30,12.60000038
16-01-1934 00:00,55,48,35.40000153,38.90000153,28.89999962,31.70000076,16.70000076,15.69999981
15-02-1934 00:00,48.60000229,100.8000031,21.70000076,45.60000229,14.69999981,32.10000229,17.30000114,41.29999924
16-03-1934 00:00,30.20000076,34.70000076,38.40000153,35.20000076,45.29999924,36.5,33,9.800000191
16-04-1934 00:00,18,81.5,121.0999985,12.90000057,6.200000286,37.10000229,92.40000153,23.80000114
16-05-1934 00:00,8.100000381,106.0999985,45.70000076,5.200000286,0,12,58.29999924,42.10000229
16-06-1934 00:00,0,2.900000095,39.40000153,0.200000003,0,1.200000048,21.89999962,0.5
16-07-1934 00:00,0,0.400000006,20.89999962,0.900000036,0,0.600000024,2.5,0.100000001
16-08-1934 00:00,0,0.200000003,36.79999924,2.600000143,0,0.699999988,3,0
16-09-1934 00:00,0.100000001,0.100000001,63.20000076,0.699999988,0,0,3.200000048,0
16-10-1934 00:00,3.400000095,3.600000143,61.40000153,1.5,0,2.400000095,4.599999905,0
16-11-1934 00:00,26.39999962,34.20000076,48.29999924,5.5,77.5,7.900000095,8.199999809,6.099999905
16-12-1934 00:00,59.90000153,34.5,35.20000076,25.20000076,157,19.70000076,16.39999962,7.900000095
16-01-1935 00:00,44.29999924,39.79999924,44.60000229,38.90000153,12.5,30,23.60000038,8.800000191
15-02-1935 00:00,39.60000229,38.29999924,21.30000114,45.60000229,68.20000458,33.29999924,24.80000114,7.900000095
16-03-1935 00:00,22.30000114,50,49.70000076,35.20000076,8.199999809,35.90000153,44.5,15.10000038
16-04-1935 00:00,21.20000076,63.79999924,33.40000153,12.90000057,2.400000095,32.70000076,27.30000114,35.10000229
16-05-1935 00:00,9.400000572,67.09999847,53,5.200000286,5.400000095,9.800000191,11.40000057,19.30000114
16-06-1935 00:00,0,7.300000191,55.5,0.200000003,0,1.5,53.5,1.700000048
16-07-1935 00:00,0,0.200000003,24.39999962,0.900000036,0,0.600000024,5.700000286,0
16-08-1935 00:00,0,0.200000003,12.19999981,2.600000143,0,0.699999988,0.100000001,0
16-09-1935 00:00,0.100000001,1.600000024,21.60000038,0.699999988,0,0,2.299999952,0
16-10-1935 00:00,3.400000095,3.600000143,92,1.5,0,2.700000048,9.800000191,0
16-11-1935 00:00,46.5,77.30000305,126.3000031,5.5,55,9.400000572,26.80000114,30.30000114
16-12-1935 00:00,72.80000305,38.29999924,20.39999962,25.20000076,195.1999969,18.70000076,3.400000095,13.90000057
16-01-1936 00:00,47.60000229,38.29999924,16.5,38.90000153,71.40000153,29.80000114,13.10000038,11
15-02-1936 00:00,30.10000038,79.90000153,31.39999962,45.60000229,24.39999962,33.70000076,43.5,35
16-03-1936 00:00,40.20000076,35.20000076,54.5,35.20000076,29.30000114,36.70000076,43.29999924,9.400000572
16-04-1936 00:00,13.30000019,28.70000076,38,12.90000057,0.900000036,34.10000229,50.70000076,4.400000095
16-05-1936 00:00,4.200000286,23.89999962,54.20000076,5.200000286,0.699999988,10.69999981,54.70000076,5.099999905
16-06-1936 00:00,0,0.900000036,66.70000458,0.200000003,0,1.200000048,5,0
16-07-1936 00:00,0,0.5,44.5,0.900000036,0,0.600000024,13.40000057,0
16-08-1936 00:00,0,0.5,38.10000229,2.600000143,0,0.699999988,1.100000024,0
16-09-1936 00:00,0,0.200000003,39.29999924,0.699999988,0,0,4,0
16-10-1936 00:00,0.100000001,7,56.5,1.5,0,3,8.5,0
16-11-1936 00:00,58.40000153,14.10000038,58.79999924,5.5,66.5,8,4.599999905,1.800000072
16-12-1936 00:00,67.90000153,41.10000229,43.79999924,25.20000076,59.40000153,19.5,14.10000038,16.10000038
16-01-1937 00:00,40.60000229,36.29999924,99.59999847,38.90000153,26.60000038,31.60000038,24.39999962,5.700000286
15-02-1937 00:00,63.79999924,41.5,25.39999962,45.60000229,52,33.29999924,35.40000153,12.90000057
16-03-1937 00:00,16.30000114,24.30000114,19.5,35.20000076,16.80000114,37.20000076,38.70000076,10.40000057
16-04-1937 00:00,5.800000191,16.89999962,47,12.90000057,2,33.5,43.79999924,1.200000048
16-05-1937 00:00,2.900000095,46.60000229,122.8000031,5.200000286,0,11.40000057,55.70000076,6
16-06-1937 00:00,0,1,38.10000229,0.200000003,0,1.200000048,3.799999952,0.100000001
16-07-1937 00:00,0,0.200000003,14.10000038,0.900000036,0,0.600000024,1,0.5
16-08-1937 00:00,0,0.200000003,21.5,2.600000143,0,0.699999988,0.300000012,0
16-09-1937 00:00,0,0.100000001,23.30000114,0.699999988,0,0,15.30000019,0
16-10-1937 00:00,17.80000114,12.80000019,82.70000458,1.5,5.5,2.600000143,11.5,1.300000072
16-11-1937 00:00,48,12.19999981,89.40000153,5.5,106.2000046,8,6.900000095,1.800000072
16-12-1937 00:00,32.5,15.80000019,22.70000076,25.20000076,0,19.10000038,12.5,1.899999976
16-01-1938 00:00,73.90000153,70.20000458,38,38.90000153,66.70000458,33.10000229,28.80000114,32.70000076
15-02-1938 00:00,34.40000153,38.5,47.70000076,45.60000229,42.40000153,33,32.90000153,10.30000019
16-03-1938 00:00,28.80000114,74.70000458,42.60000229,35.20000076,5.800000191,37.5,40.90000153,29.39999962
16-04-1938 00:00,15.40000057,36,18.70000076,12.90000057,3.200000048,32.40000153,14.60000038,8.5
16-05-1938 00:00,5,36.90000153,67.70000458,5.200000286,0,10,32.60000229,15.5
16-06-1938 00:00,0,0.5,4.700000286,0.200000003,0,1.200000048,2.200000048,0
16-07-1938 00:00,0,0.200000003,21.39999962,0.900000036,0,0.600000024,11.90000057,0
16-08-1938 00:00,0,1.800000072,16.80000114,2.600000143,0,0.699999988,7.300000191,0.200000003
16-09-1938 00:00,0.200000003,0.100000001,80.80000305,0.699999988,0,0,7.5,0
16-10-1938 00:00,3.400000095,6.5,33.70000076,1.5,0,2.400000095,5.200000286,0.400000006
16-11-1938 00:00,29.30000114,35.40000153,56,5.5,0.900000036,9,16.39999962,17.10000038
16-12-1938 00:00,96,99.09999847,85.70000458,25.20000076,183.6999969,18.70000076,26.10000038,51.40000153
16-01-1939 00:00,69.09999847,65.09999847,13.80000019,38.90000153,32,32.10000229,21.80000114,27
15-02-1939 00:00,61.20000076,59.40000153,31.70000076,45.60000229,30.39999962,36.70000076,36,25.39999962
16-03-1939 00:00,23.20000076,80.90000153,47.70000076,35.20000076,30.10000038,39.29999924,53,29.89999962
16-04-1939 00:00,72.5,51,95,12.90000057,44.5,36.60000229,109.8000031,19.10000038
16-05-1939 00:00,4.300000191,7.599999905,35.5,5.200000286,0.400000006,11.19999981,32.29999924,0.400000006
16-06-1939 00:00,0,1.800000072,25.30000114,0.200000003,0,1.200000048,4.200000286,0.200000003
16-07-1939 00:00,0,0.200000003,32.79999924,0.900000036,0,0.600000024,16.39999962,0
16-08-1939 00:00,0,0.200000003,24.20000076,2.600000143,0,0.699999988,0.699999988,0
16-09-1939 00:00,0.100000001,0.100000001,29.39999962,0.699999988,0,0,1.5,0
16-10-1939 00:00,4.099999905,13.69999981,68.5,1.5,0,2.600000143,12.69999981,2.5
16-11-1939 00:00,21.70000076,44.90000153,162.5,5.5,13,8.600000381,32.79999924,9.699999809
16-12-1939 00:00,50,21,43.79999924,25.20000076,93.70000458,19.5,12.5,5.700000286
16-01-1940 00:00,75.40000153,91.5,78.20000458,38.90000153,57.79999924,31.39999962,27.70000076,39.20000076
15-02-1940 00:00,41,75.20000458,54.29999924,45.60000229,26.89999962,32.60000229,45,25.20000076
16-03-1940 00:00,19.39999962,26.30000114,45.29999924,35.20000076,0.800000012,36.29999924,39.10000229,6.800000191
16-04-1940 00:00,12.5,34.29999924,25.70000076,12.90000057,0.400000006,32.60000229,14,6.200000286
16-05-1940 00:00,2.900000095,15.10000038,73.80000305,5.200000286,0.5,10.30000019,60,1.200000048
16-06-1940 00:00,0,0.5,32.60000229,0.200000003,0,1.200000048,4.200000286,0
16-07-1940 00:00,0,0.200000003,24.70000076,0.900000036,0,0.600000024,9.400000572,0
16-08-1940 00:00,0,0.200000003,12.80000019,2.600000143,0,0.699999988,0.200000003,0
16-09-1940 00:00,0.100000001,0.100000001,54.60000229,0.699999988,0,0,2,0
16-10-1940 00:00,3.400000095,4.200000286,133.6999969,1.5,0,2.900000095,15.30000019,0.100000001
16-11-1940 00:00,50.79999924,39.90000153,15.10000038,5.5,115.7000046,8.199999809,9.300000191,18.20000076
16-12-1940 00:00,43.60000229,40.29999924,71.09999847,25.20000076,22.39999962,18.89999962,20,13.40000057
16-01-1941 00:00,3,52.70000076,76.90000153,38.90000153,30,30.80000114,30.39999962,19.89999962
15-02-1941 00:00,70.30000305,46.70000076,22.20000076,45.60000229,34.40000153,33,18.10000038,16.39999962
16-03-1941 00:00,29.10000038,52.90000153,53.70000076,35.20000076,23.30000114,36.79999924,64.80000305,20.20000076
16-04-1941 00:00,61.29999924,157.1999969,59.40000153,12.90000057,18.20000076,46.5,111.9000015,68.40000153
16-05-1941 00:00,0.699999988,9.600000381,22,5.200000286,1.600000024,5.099999905,50.60000229,3.5
16-06-1941 00:00,0,1.5,7.599999905,0.200000003,0,0.600000024,3.5,1.200000048
16-07-1941 00:00,0,0,11.80000019,0.900000036,0,0.300000012,2.600000143,0
16-08-1941 00:00,0,0.800000012,55,2.600000143,0,0.400000006,2,0
16-09-1941 00:00,0,0.200000003,85.80000305,0.699999988,0,0,3,0
16-10-1941 00:00,0.100000001,2.100000143,41.20000076,1.5,0.900000036,1.200000048,3.200000048,0
16-11-1941 00:00,19.10000038,42.70000076,99.70000458,5.5,5.400000095,6.599999905,14.10000038,14.69999981
16-12-1941 00:00,118.2000046,47.20000076,31,25.20000076,55.70000076,23.10000038,25.60000038,30.89999962
16-01-1942 00:00,48,19.5,82.70000458,38.90000153,21.20000076,29.89999962,23,6.5
15-02-1942 00:00,40.79999924,77.59999847,61,45.70000076,86.90000153,36.79999924,26.60000038,25.80000114
16-03-1942 00:00,29.10000038,52.90000153,76.40000153,35.20000076,8.800000191,33.90000153,40,20.20000076
16-04-1942 00:00,22.70000076,62.90000153,71.5,12.90000057,5,42.5,54.70000076,20.5
16-05-1942 00:00,3.600000143,21.39999962,76.09999847,5.200000286,0.699999988,5.300000191,25.10000038,9.5
16-06-1942 00:00,0,1.5,14.69999981,0.200000003,0,0.600000024,27.30000114,0.600000024
16-07-1942 00:00,0,0.699999988,4.900000095,0.900000036,0,0.300000012,2.700000048,0.699999988
16-08-1942 00:00,0,0.5,6,2.600000143,0,0.400000006,0.200000003,0
16-09-1942 00:00,0.100000001,0.200000003,54,0.699999988,0,0,7.800000191,0
16-10-1942 00:00,6.200000286,19.39999962,98.59999847,1.5,3,2.5,10.80000019,7.700000286
16-11-1942 00:00,18.5,14.80000019,87.30000305,5.5,12.80000019,7.5,23.60000038,1.100000024
16-12-1942 00:00,47.79999924,40.90000153,24.5,25.20000076,48.10000229,12.40000057,8.699999809,11.5
16-01-1943 00:00,63.10000229,54.5,40.29999924,38.90000153,59,31.89999962,22.5,29.39999962
15-02-1943 00:00,112.3000031,97.40000153,60.79999924,45.60000229,40.10000229,32.79999924,31.80000114,65.80000305
16-03-1943 00:00,93.20000458,127.0999985,101.9000015,35.20000076,28.5,38.10000229,112.7000046,31.60000038
16-04-1943 00:00,9.600000381,51.79999924,30.80000114,12.90000057,4.400000095,33.10000229,34.5,14.69999981
16-05-1943 00:00,0.600000024,35.60000229,66.40000153,5.200000286,0.200000003,10.30000019,96.80000305,8.300000191
16-06-1943 00:00,0,1,35,0.200000003,0,1.200000048,13.30000019,0.200000003
16-07-1943 00:00,0,1.100000024,26.20000076,0.900000036,0,0.600000024,4.599999905,0.699999988
16-08-1943 00:00,0,0.100000001,53.10000229,2.600000143,0,0.800000012,1.5,0.100000001
16-09-1943 00:00,0,0.100000001,107.3000031,0.699999988,0,0,2.400000095,0
16-10-1943 00:00,0.600000024,9.600000381,73.5,1.5,2.799999952,2.400000095,13.5,1.800000072
16-11-1943 00:00,25.20000076,43.70000076,54.40000153,5.5,12.80000019,8.600000381,8.400000572,13.40000057
16-12-1943 00:00,51.60000229,50.10000229,62.5,25.20000076,115.8000031,20,18.20000076,20.10000038
16-01-1944 00:00,26,49.79999924,67.80000305,38.90000153,30,35.79999924,21.10000038,18.39999962
15-02-1944 00:00,2.700000048,40.20000076,16.10000038,45.60000229,14.69999981,34.79999924,25.80000114,12.69999981
16-03-1944 00:00,5,36.90000153,20.80000114,35.20000076,10.10000038,37.79999924,9.800000191,7.700000286
16-04-1944 00:00,10.60000038,32.5,63.10000229,12.90000057,5,33.29999924,45.90000153,11
16-05-1944 00:00,3.799999952,17.80000114,116.3000031,5.200000286,1.300000072,10,34.79999924,1.300000072
16-06-1944 00:00,0,0,24.10000038,0.200000003,0,1.200000048,4.200000286,0
16-07-1944 00:00,0,0,4.700000286,0.900000036,0,0.600000024,4.300000191,0
16-08-1944 00:00,0,0,23.30000114,2.600000143,0,0.699999988,4.300000191,0
16-09-1944 00:00,0,0,24.60000038,0.699999988,0,0,1.100000024,0
16-10-1944 00:00,0.400000006,1.100000024,84,1.5,0.900000036,2.299999952,3.100000143,0
16-11-1944 00:00,28.39999962,17.89999962,74.59999847,5.5,53.20000076,8,11.30000019,10.19999981
16-12-1944 00:00,59.90000153,31.30000114,21.39999962,25.20000076,135.6999969,18.70000076,6.5,22
16-01-1945 00:00,77.70000458,81.5,91.20000458,39,132.3000031,31.39999962,32.29999924,27.39999962
15-02-1945 00:00,45.60000229,23.30000114,74.80000305,45.60000229,19.60000038,32.40000153,12.69999981,13.30000019
16-03-1945 00:00,15.69999981,64.40000153,41.79999924,35.20000076,8.600000381,37.60000229,46.79999924,21
16-04-1945 00:00,8,27,23.5,12.90000057,4.800000191,21.89999962,31.39999962,13.30000019
16-05-1945 00:00,6.800000191,56.70000076,58.60000229,5.200000286,0.300000012,8.800000191,43.90000153,21.60000038
16-06-1945 00:00,0,3.5,45.70000076,0.200000003,0,0.800000012,32.79999924,0.900000036
16-07-1945 00:00,0,0.400000006,17.80000114,0.900000036,0,0.300000012,3.5,0
